,imdb_title_id,title,original_title,year,date_published,genre,duration,country,avg_vote,votes,budget,weighted_average_vote,total_votes,mean_vote,median_vote,females_allages_avg_vote,lead_actor,lead_director,lead_writer
74028,tt4196832,Is That a Gun in Your Pocket?,Is That a Gun in Your Pocket?,2016,2016-09-16,Comedy,95,USA,5.3,1717,0,5.3,1717,6.3,7.0,6.4,Andrea Anders,Matt Cooper,Andrea Anders
74029,tt4196848,Mr. Church,Mr. Church,2016,2016-11-11,"Comedy, Drama",104,USA,7.6,25015,8000000,7.6,25015,7.9,8.0,7.9,Eddie Murphy,Bruce Beresford,Eddie Murphy
74043,tt4202970,Exit 14,Exit 14,2018,2018-12-28,Horror,90,USA,3.7,527,7750000,3.7,527,4.9,4.0,3.8,Laura Flannery,Joe Salcedo,Laura Flannery
74049,tt4205920,Alarmed,Alarmed,2014,2014,"Horror, Thriller",90,USA,3.1,243,0,3.1,243,3.5,3.0,3.1,Jennifer Stuckert,Matt Lofgren,Jennifer Stuckert
74053,tt4207196,Del Playa,Del Playa,2017,2017-07-21,"Horror, Thriller",101,USA,3.7,288,600000,3.7,288,4.2,4.0,3.5,Devon Barnes,Shaun Hart,Devon Barnes
74071,tt4215674,Highway to Havasu,Highway to Havasu,2017,2017-03-07,"Adventure, Comedy, Drama",108,USA,3.7,214,0,3.7,214,4.7,4.0,4.8,Caleb Thomas,Jeff Janke,Caleb Thomas
74073,tt4215828,Pig Pen,Pig Pen,2015,2015-12-04,"Drama, Thriller",85,USA,6.1,133,0,6.1,133,6.6,7.0,7.3,Helenmary Ball,Jason M. Koch,Helenmary Ball
74082,tt4218538,Girl Flu.,Girl Flu.,2016,2016-06-06,"Comedy, Family",92,USA,6.3,401,0,6.3,401,6.1,6.0,6.7,Katee Sackhoff,Dorie Barton,Katee Sackhoff
74084,tt4218696,The Wall,The Wall,2017,2017-05-18,"Action, Drama, Thriller",88,USA,6.2,23247,0,6.2,23247,6.2,6.0,6.1,Aaron Taylor-Johnson,Doug Liman,Aaron Taylor-Johnson
74085,tt4218998,Inhumane,Inhumane,2018,2018-02-16,Thriller,79,USA,2.8,260,0,2.8,260,3.2,3.0,2.8,Michelle Money,Ryan Smithee,Michelle Money
74098,tt4225478,Delinquent,Delinquent,2016,2016-06-01,"Crime, Drama, Family",97,USA,5.8,350,0,5.8,350,6.1,6.0,5.2,Kim Director,Kieran Valla,Kim Director
74099,tt4225622,La babysitter,The Babysitter,2017,2017-10-13,"Comedy, Horror",85,USA,6.3,59979,0,6.3,59979,6.3,7.0,6.3,Judah Lewis,McG,Judah Lewis
74102,tt4227032,SBK: The Movie,SBK: The Movie,2014,2014-12-13,Comedy,84,USA,7.2,245,0,7.2,245,7.8,8.0,7.9,Brittany Baksa,Aaron Re,Brittany Baksa
74103,tt4227204,Uncle Kent 2,Uncle Kent 2,2015,2016-08-26,"Comedy, Sci-Fi",73,USA,5.5,190,0,5.5,190,5.7,6.0,5.5,Kent Osborne,Todd Rohal,Kent Osborne
74114,tt4229864,Eat Me,Eat Me,2018,2018-03-02,"Drama, Horror, Mystery",95,USA,4.6,256,0,4.6,256,5.5,5.0,5.1,Michael Shamus Wiles,Adrian Cruz,Michael Shamus Wiles
74116,tt4229948,Scathing,Scathing,2016,2016-11-15,"Horror, Thriller",83,USA,3.4,187,0,3.4,187,5.1,4.0,4.7,John Kyle,Joseph Mazzaferro,John Kyle
74118,tt4230700,Complete Unknown - Cambio d'identità,Complete Unknown,2016,2016-08-26,"Drama, Mystery",91,USA,5.4,5584,0,5.4,5584,5.4,6.0,5.4,Erin Darke,Joshua Marston,Erin Darke
74134,tt4238858,The Fits,The Fits,2015,2017-01-11,"Drama, Music",72,USA,6.7,4485,0,6.7,4485,6.6,7.0,6.7,Royalty Hightower,Anna Rose Holmer,Royalty Hightower
74140,tt4242100,My Father Die,My Father Die,2016,2017-01-20,"Action, Drama",90,USA,5.6,931,0,5.6,931,5.9,6.0,5.5,Gabe White,Sean Brosnan,Gabe White
74144,tt4244162,Beta Test,Beta Test,2016,2016-07-22,"Action, Sci-Fi, Thriller",88,USA,5.7,10146,1600000,5.7,10146,7.2,8.0,6.2,Manu Bennett,Nicholas Gyeney,Manu Bennett
74151,tt4246856,Wildflower,Wildflower,2014,2016-04-05,"Drama, Thriller",92,USA,5.3,785,650000,5.3,785,5.9,6.0,5.5,Nathalia Ramos,Nicholas DiBella,Nathalia Ramos
74157,tt4247440,Aliens vs. Titanic,Aliens vs. Titanic,2017,2018-09-11,"Action, Adventure, Comedy",85,USA,2.0,291,0,2.0,291,2.4,1.0,2.3,Tasha Tacosa,Jeff Leroy,Tasha Tacosa
74159,tt4247682,All Girls Weekend,All Girls Weekend,2016,2016-07-12,"Action, Adventure, Horror",85,USA,3.5,1373,0,3.5,1373,4.2,3.0,5.8,Jamie Bernadette,Lou Simon,Jamie Bernadette
74160,tt4247828,Blood Circus,Blood Circus,2017,2017-12-19,Action,87,USA,4.1,118,750000,4.1,118,5.0,5.0,2.2,Jamie Nocher,Jacob Cooney,Jamie Nocher
74161,tt4248930,Flowers,Flowers,2015,2015-02-20,"Horror, Mystery, Thriller",79,USA,5.4,323,20000,5.4,323,6.2,6.0,5.2,Colette Kenny Mckenna,Phil Stevens,Colette Kenny Mckenna
74163,tt4250438,11:55,11:55,2016,2017-06-09,"Crime, Drama",80,USA,4.9,496,0,4.9,496,5.4,5.0,4.6,Victor Almanzar,Ari Issler,Victor Almanzar
74167,tt4251266,The Prodigal Returns,The Prodigal Returns,2013,2013,Drama,104,USA,7.5,154,0,7.5,154,7.8,10.0,8.7,0,0,0
74173,tt4254584,Kicks,Kicks,2016,2016-09-09,"Adventure, Drama",80,USA,6.4,4081,2000000,6.4,4081,6.1,6.0,6.5,Jahking Guillory,Justin Tipping,Jahking Guillory
74174,tt4255110,Contracted: Phase II,Contracted: Phase II,2015,2015-09-04,"Drama, Horror, Thriller",78,USA,5.1,4256,0,5.1,4256,5.2,5.0,5.2,Matt Mercer,Josh Forbes,Matt Mercer
74175,tt4255196,The Great Silence,The Great Silence,2020,2020-03-07,"Action, Sci-Fi, Thriller",90,USA,4.0,554,0,4.0,554,4.8,5.0,3.8,Jenna Lyng Adams,Charlie Buhler,Jenna Lyng Adams
74182,tt4257926,Miracoli dal cielo,Miracles from Heaven,2016,2016-03-16,"Biography, Drama, Family",109,USA,7.1,20682,13000000,7.1,20682,7.4,8.0,7.4,Jennifer Garner,Patricia Riggen,Jennifer Garner
74183,tt4257940,The Lost Husband,The Lost Husband,2020,2020-04-10,Romance,109,USA,6.1,2234,0,6.1,2234,6.3,6.0,6.3,Leslie Bibb,Vicky Wight,Leslie Bibb
74184,tt4257950,Russell Madness,Russell Madness,2015,2015-05-10,Family,92,USA,4.2,556,0,4.2,556,4.8,5.0,4.4,Sean Giambrone,Robert Vince,Sean Giambrone
74188,tt4261326,2307: Winter's Dream,2307: Winter's Dream,2016,2017-06-01,Sci-Fi,101,USA,3.8,1480,1200000,3.8,1480,4.4,4.0,4.2,Paul Sidhu,Joey Curtis,Paul Sidhu
74191,tt4262174,First Girl I Loved,First Girl I Loved,2016,2016-10-18,"Drama, Romance",90,USA,6.1,2976,0,6.1,2976,6.2,6.0,6.2,Dylan Gelula,Kerem Sanga,Dylan Gelula
74202,tt4264610,Shifting Gears,Shifting Gears,2018,2018-03-23,"Action, Comedy, Family",102,USA,4.8,161,0,4.8,161,5.7,6.0,4.7,Brooke Langton,Jason Winn,Brooke Langton
74209,tt4267026,Hell House LLC,Hell House LLC,2015,2016-11-01,"Horror, Mystery",93,USA,6.4,8205,0,6.4,8205,6.6,7.0,6.6,Gore Abrams,Stephen Cognetti,Gore Abrams
74210,tt4268054,Monsoon,Monsoon,2018,2018,"Drama, Romance",100,USA,6.6,131,0,6.6,131,7.2,8.0,6.5,Austin Lyon,Miguel Duran,Austin Lyon
74213,tt4269746,The Matchbreaker,The Matchbreaker,2016,2016-12-06,"Comedy, Romance",94,USA,5.6,2513,0,5.6,2513,6.1,6.0,5.5,Wesley Elder,Caleb Vetter,Wesley Elder
74214,tt4270452,Seven Stages to Achieve Eternal Bliss by Passing Through the Gateway Chosen by the Holy Storsh,Seven Stages to Achieve Eternal Bliss by Passing Through the Gateway Chosen by the Holy Storsh,2018,2020-03-17,"Comedy, Horror, Thriller",98,USA,5.3,420,0,5.3,420,5.6,6.0,5.6,Taika Waititi,Vivieno Caldinelli,Taika Waititi
74215,tt4270516,Grandma,Grandma,2015,2015-09-18,"Comedy, Drama",79,USA,6.7,14428,600000,6.7,14428,6.7,7.0,6.8,Lily Tomlin,Paul Weitz,Lily Tomlin
74216,tt4270878,Applesauce,Applesauce,2015,2015-11-24,"Comedy, Romance",91,USA,6.4,886,75000,6.4,886,6.5,7.0,6.4,Max Casella,Onur Tukel,Max Casella
74223,tt4273170,Il gioco della follia,Caught,2015,2015-11-07,"Crime, Drama, Mystery",82,USA,4.9,661,0,4.9,661,5.2,5.0,4.9,Anna Camp,Maggie Kiley,Anna Camp
74227,tt4274656,Grow House,Grow House,2017,2017-04-20,Comedy,96,USA,4.6,315,8300000,4.6,315,5.7,6.0,4.6,Malcolm McDowell,DJ Pooh,Malcolm McDowell
74228,tt4274788,The Sex Addict,The Sex Addict,2017,2017-04-18,"Comedy, Drama",96,USA,2.3,206,0,2.3,206,3.2,2.0,2.7,Amir Mo,Amir Mo,Amir Mo
74230,tt4276206,The Secrets of Emily Blair,The Secrets of Emily Blair,2016,2016-10-01,"Horror, Thriller",95,USA,4.1,1299,0,4.1,1299,4.3,4.0,4.1,Ellen Hollman,Joseph P. Genier,Ellen Hollman
74234,tt4278806,Atrocity,Atrocity,2014,2014-10-14,Thriller,84,USA,3.4,201,0,3.4,201,3.7,3.0,4.1,Luke Wright,Jeff S. Chimenti,Luke Wright
74235,tt4278962,All Through the House,All Through the House,2015,2015-10-31,Horror,88,USA,4.4,1836,0,4.4,1836,6.2,6.0,3.8,Ashley Mary Nunes,Todd Nunes,Ashley Mary Nunes
74240,tt4280250,Appuntamento con la morte,A Date to Die For,2015,2015,Thriller,86,USA,4.9,189,0,4.9,189,5.2,5.0,5.1,Victoria Pratt,John Murlowski,Victoria Pratt
74241,tt4280540,Western World,Western World,2017,2017-04-11,Western,78,USA,2.8,185,255000,2.8,185,3.9,3.0,3.5,Justin Rose,Lana Read,Justin Rose
74242,tt4280822,Fight Valley,Fight Valley,2016,2016-07-22,"Action, Drama",90,USA,2.7,544,27000000,2.7,544,3.5,2.0,4.0,Susie Celek,Rob Hawk,Susie Celek
74244,tt4281724,Terrifier,Terrifier,2016,2018-03-15,"Horror, Thriller",82,USA,5.6,13029,800000,5.6,13029,5.8,6.0,5.5,Jenna Kanell,Damien Leone,Jenna Kanell
74246,tt4282872,Dead Story,Dead Story,2017,2017-01-20,Horror,81,USA,4.8,3574,0,4.8,3574,6.8,8.0,6.9,Kelsey Deanne,Suneel Tripuraneni,Kelsey Deanne
74247,tt4283414,And Punching the Clown,And Punching the Clown,2016,2017-02-24,Comedy,95,USA,5.7,737,0,5.7,737,5.9,6.0,5.5,Henry Phillips,Gregori Viens,Henry Phillips
74249,tt4284282,Scary Tales: Last Stop,Scary Tales: Last Stop,2015,2015-03-28,Horror,82,USA,3.9,118,0,3.9,118,5.6,5.0,3.9,Chris Geoffrion,Geno McGahee,Chris Geoffrion
74253,tt4286432,Il segreto della sirena,A Mermaid's Tale,2017,2017-05-16,"Adventure, Drama, Family",92,USA,4.8,381,0,4.8,381,5.3,5.0,5.3,Caitlin Carmichael,Dustin Rikert,Caitlin Carmichael
74254,tt4286666,In-Lawfully Yours,In-Lawfully Yours,2016,2016-09-06,"Comedy, Romance",85,USA,5.8,1651,625000,5.8,1651,6.2,6.0,5.9,Chelsey Crisp,Robert Kirbyson,Chelsey Crisp
74255,tt4286760,Taipei - City of Love,High Resolution,2018,2018-09-08,Drama,96,USA,4.1,200,0,4.1,200,4.6,4.0,4.0,Ellie Bamber,Jason Lester,Ellie Bamber
74256,tt4287234,Broken Star,Broken Star,2018,2018-07-20,Thriller,90,USA,4.3,469,0,4.3,469,4.6,5.0,4.5,Analeigh Tipton,Dave Schwep,Analeigh Tipton
74258,tt4287348,Isolation - Pericolo alle Bahamas,Isolation,2015,2015-10-31,"Action, Thriller",86,USA,4.6,851,2000000,4.6,851,4.8,5.0,4.5,Dominic Purcell,Shane Dax Taylor,Dominic Purcell
74259,tt4287350,The Warning,The Warning,2015,2015-03-01,Horror,91,USA,3.6,108,0,3.6,108,4.3,4.0,5.1,Summer Moore,Dirk Hagen,Summer Moore
74260,tt4287470,West of Hell,West of Hell,2018,2018-06-12,"Fantasy, Horror, Western",90,USA,4.6,604,0,4.6,604,5.6,6.0,5.3,Tony Todd,Michael Steves,Tony Todd
74266,tt4288636,James White,James White,2015,2015-11-13,Drama,85,USA,7.1,5816,0,7.1,5816,7.1,7.0,7.0,Christopher Abbott,Josh Mond,Christopher Abbott
74268,tt4289062,Bloodrunners,Bloodrunners,2017,2017-03-03,"Action, Crime, Horror",95,USA,4.9,1096,450000,4.9,1096,6.5,7.0,5.5,Ice-T,Dan Lantz,Ice-T
74286,tt4294968,The Forlorned,The Forlorned,2017,2017-10-03,Horror,86,USA,5.3,161,0,5.3,161,6.0,7.0,5.8,Colton Christensen,Andrew Wiest,Colton Christensen
74287,tt4294970,I Believe,I Believe,2017,2019-02-28,Family,89,USA,5.4,183,0,5.4,183,7.1,9.0,7.2,Rowan Smyth,Juergen Peretzki,Rowan Smyth
74296,tt4298966,Un patto mortale,The Murder Pact,2015,2015-08-26,"Mystery, Thriller",85,USA,5.5,566,0,5.5,566,6.0,6.0,5.7,Alexa PenaVega,Colin Theys,Alexa PenaVega
74303,tt4301440,Killer Piñata,Killer Piñata,2015,2015-12-05,"Comedy, Horror",87,USA,4.1,105,5000,4.1,105,4.7,5.0,4.7,Amelie Acevedo,Stephen Tramontana,Amelie Acevedo
74309,tt4303202,American Wrestler: The Wizard,American Wrestler: The Wizard,2016,2017-05-16,"Drama, Sport",117,USA,7.2,1867,0,7.2,1867,7.5,7.0,7.3,George Kosturos,Alex Ranarivelo,George Kosturos
74313,tt4304830,Ossessioni nascoste,Don't Wake Mommy,2015,2016-01-03,"Drama, Horror, Thriller",89,USA,5.4,392,0,5.4,392,5.8,6.0,5.7,Sara Rue,Chris Sivertson,Sara Rue
74314,tt4305148,Lovesong,Lovesong,2016,2017-02-17,"Drama, Romance",84,USA,6.3,4003,0,6.3,4003,6.3,6.0,6.2,Riley Keough,So Yong Kim,Riley Keough
74330,tt4308714,Other Halves,Other Halves,2015,2016,"Comedy, Horror, Sci-Fi",90,USA,3.3,243,0,3.3,243,4.7,4.0,2.5,Lauren Lakis,Matthew T. Price,Lauren Lakis
74332,tt4310022,Emmett,Emmett,2019,2019-04-27,Comedy,94,USA,4.8,124,0,4.8,124,5.9,6.0,6.2,Zach Gilford,Bridget Stokes,Zach Gilford
74339,tt4312842,American Exorcist,American Exorcist,2018,2018-10-26,"Comedy, Horror",89,USA,2.7,158,0,2.7,158,3.4,3.0,2.4,Bill Moseley,Tony Trov,Bill Moseley
74347,tt4313982,The Evangelist,The Evangelist,2017,2017-05-09,"Horror, Thriller",77,USA,5.1,219,0,5.1,219,6.1,7.0,7.9,Keith Collins,Joseph Pepitone,Keith Collins
74349,tt4314716,Darkness Rising,Darkness Rising,2017,2017-06-30,Horror,81,USA,3.3,1322,0,3.3,1322,3.5,3.0,3.3,Tara Holt,Austin Reading,Tara Holt
74353,tt4316846,Il terrore al piano di sopra,Sorority Slaughterhouse,2016,2016-10-31,Horror,85,USA,3.2,181,1000000,3.2,181,3.7,3.0,2.9,Eric Roberts,David DeCoteau,Eric Roberts
74366,tt4323568,Shot,Shot,2017,2017-09-22,Drama,89,USA,5.4,278,0,5.4,278,5.6,6.0,5.9,Noah Wyle,Jeremy Kagan,Noah Wyle
74377,tt4327510,Retake,Retake,2016,2016-06-21,"Drama, Romance",98,USA,6.6,935,0,6.6,935,6.8,7.0,6.1,Tuc Watkins,Nick Corporon,Tuc Watkins
74380,tt4328094,Impossible Monsters,Impossible Monsters,2019,2019-03-09,Thriller,84,USA,6.2,1582,0,6.2,1582,8.1,9.0,4.1,Laila Robins,Nathan Catucci,Laila Robins
74384,tt4328258,Monday at 11:01 A.M.,Monday at 11:01 A.M.,2016,2016-01-22,Thriller,96,USA,4.8,244,0,4.8,244,4.9,5.0,5.0,Charles Agron,Harvey Lowry,Charles Agron
74385,tt4328584,"Devil's Backbone, Texas","Devil's Backbone, Texas",2015,2015-03-31,Horror,80,USA,4.1,559,0,4.1,559,4.3,4.0,4.6,Avery Atchley,Jake Wade Wall,Avery Atchley
74390,tt4329098,Sugar Daddies,Sugar Daddies,2014,2017-01-29,"Drama, Thriller",90,USA,5.0,945,0,5.0,945,5.2,5.0,5.2,Taylor Black,Doug Campbell,Taylor Black
74391,tt4329166,The Academy,The Academy,2015,2015-08-01,Drama,71,USA,6.6,129,0,6.6,129,7.5,8.0,6.1,Juan Martin Aguirre,Daniel Loiewski,Juan Martin Aguirre
74394,tt4329806,Don't Sleep,Don't Sleep,2017,2017-09-29,"Fantasy, Horror, Thriller",101,USA,3.4,988,0,3.4,988,3.8,3.0,3.3,Dominic Sherwood,Rick Bieber,Dominic Sherwood
74399,tt4331718,The Messenger's Box,The Messenger's Box,2015,2015-11-01,Drama,90,USA,3.0,109,0,3.0,109,2.9,1.0,6.0,Luke Hodgson,Gary Bosek,Luke Hodgson
74402,tt4332232,Fractured,Fractured,2019,2019-10-11,"Mystery, Thriller",99,USA,6.4,49164,0,6.4,49164,6.5,7.0,6.4,Sam Worthington,Brad Anderson,Sam Worthington
74405,tt4333210,The Outfield,The Outfield,2015,2015-11-10,"Comedy, Drama",90,USA,4.7,785,0,4.7,785,6.3,7.0,5.7,Nash Grier,Michael Goldfine,Nash Grier
74407,tt4333578,Robot Revolution,Robot Revolution,2015,2015-03-10,Sci-Fi,85,USA,2.3,112,3000000,2.3,112,2.9,2.0,2.0,Virginia Logan,Andrew Bellware,Virginia Logan
74410,tt4334266,The Bad Batch,The Bad Batch,2016,2017-10-01,"Drama, Horror, Romance",118,USA,5.3,25417,6000000,5.3,25417,5.3,5.0,5.4,Suki Waterhouse,Ana Lily Amirpour,Suki Waterhouse
74413,tt4335650,Carnage Park,Carnage Park,2016,2016-07-01,"Action, Crime, Horror",90,USA,4.8,3233,0,4.8,3233,5.0,5.0,5.1,Ashley Bell,Mickey Keating,Ashley Bell
74419,tt4337690,90 minuti in Paradiso,90 Minutes in Heaven,2015,2015-09-11,Drama,121,USA,4.8,3333,5000000,4.8,3333,5.3,5.0,5.3,Hayden Christensen,Michael Polish,Hayden Christensen
74420,tt4338076,Distiller,Distiller,2016,2016-01-08,"Family, Horror, Thriller",90,USA,3.6,115,0,3.6,115,5.2,6.0,4.7,Amy Ciupek,Andy Schroeder,Amy Ciupek
74426,tt4340720,Echo Effect,Echo Effect,2015,2015-09-08,"Action, Thriller",88,USA,3.5,1313,5000000,3.5,1313,3.9,3.0,3.7,Michael Jai White,Kevin Carraway,Michael Jai White
74427,tt4341532,The Phoenix Incident,The Phoenix Incident,2015,2015-06-16,"Mystery, Sci-Fi, Thriller",81,USA,5.0,1468,1300000,5.0,1468,5.5,5.0,5.3,Yuri Lowenthal,Keith Arem,Yuri Lowenthal
74428,tt4341582,Queen of Katwe,Queen of Katwe,2016,2016-09-30,"Biography, Drama, Sport",124,USA,7.4,14794,15000000,7.4,14794,7.6,8.0,7.8,Madina Nalwanga,Mira Nair,Madina Nalwanga
74432,tt4344624,Deported,Deported,2020,2020-02-27,Comedy,90,USA,3.7,221,0,3.7,221,4.9,4.0,4.4,Whitmer Thomas,Tyler Spindel,Whitmer Thomas
74433,tt4344742,Women... and Sometimes Men,Women... and Sometimes Men,2017,2018-06-05,"Drama, Romance",87,USA,4.0,108,0,4.0,108,4.8,4.0,4.5,Tasha Ames,Lesley Demetriades,Tasha Ames
74436,tt4347994,Three Worlds,Three Worlds,2018,2018-09-21,"Drama, Sci-Fi",88,USA,3.1,128,100000,3.1,128,6.1,7.5,4.4,Rey Deegan,Amir Motlagh,Rey Deegan
74437,tt4348012,Mayhem,Mayhem,2017,2017-11-10,"Action, Comedy, Horror",86,USA,6.4,15670,0,6.4,15670,6.4,7.0,6.5,Steven Yeun,Joe Lynch,Steven Yeun
74438,tt4351548,Bomb City - I giorni della rabbia,Bomb City,2017,2017-03-31,"Crime, Drama",98,USA,6.8,6768,0,6.8,6768,7.1,7.0,7.2,Dave Davis,Jameson Brooks,Dave Davis
74440,tt4352408,David and Goliath,David and Goliath,2016,2017-07-28,"Action, Adventure, Drama",75,USA,3.0,432,0,3.0,432,3.6,3.0,3.8,Matt Berberi,Wallace Brothers,Matt Berberi
74441,tt4353250,The Last Black Man in San Francisco,The Last Black Man in San Francisco,2019,2019-06-07,Drama,121,USA,7.4,12754,0,7.4,12754,7.3,8.0,7.3,Jimmie Fails,Joe Talbot,Jimmie Fails
74443,tt4354756,The Wave,The Wave,2019,2019-12-07,"Sci-Fi, Thriller",90,USA,6.0,2467,0,6.0,2467,6.2,6.0,5.9,Tommy Flanagan,Gille Klabin,Tommy Flanagan
74450,tt4357394,Tau,Tau,2018,2018-06-29,"Sci-Fi, Thriller",97,USA,5.8,25474,0,5.8,25474,6.0,6.0,6.2,Maika Monroe,Federico D'Alessandro,Maika Monroe
74451,tt4357714,The Sex Trip,The Sex Trip,2016,2017-08-22,"Comedy, Fantasy",90,USA,4.1,375,0,4.1,375,4.6,4.0,3.8,Jade Ramsey,Anthony G. Cohen,Jade Ramsey
74460,tt4360924,Blackmark,Blackmark,2018,2018-08-07,"Action, Drama, Thriller",94,USA,4.5,232,0,4.5,232,5.2,5.0,5.2,Kaiwi Lyman,A.J. Martinson,Kaiwi Lyman
74461,tt4361050,Ouija: L'origine del male,Ouija: Origin of Evil,2016,2016-10-27,"Drama, Horror, Mystery",99,USA,6.1,52290,9000000,6.1,52290,6.1,6.0,6.1,Annalise Basso,Mike Flanagan,Annalise Basso
74462,tt4361376,Show Yourself,Show Yourself,2016,2018-08-14,"Drama, Horror",79,USA,5.1,138,0,5.1,138,5.6,6.0,5.8,Ben Hethcoat,Billy Ray Brewton,Ben Hethcoat
74468,tt4364194,In viaggio verso un sogno - The Peanut Butter Falcon,The Peanut Butter Falcon,2019,2020-06-15,"Comedy, Drama",97,USA,7.6,51322,6200000,7.6,51322,7.8,8.0,7.7,Zack Gottsagen,Tyler Nilson,Zack Gottsagen
74474,tt4367350,Break Night,Break Night,2017,2018-01-16,"Crime, Drama, Mystery",98,USA,4.1,170,0,4.1,170,5.6,5.0,3.2,Jared Abrahamson,Joel Souza,Jared Abrahamson
74480,tt4369136,Hide in the Light,Hide in the Light,2018,2018-10-23,"Horror, Thriller",78,USA,3.8,335,0,3.8,335,4.0,4.0,3.7,Eric Roberts,Mikey McGregor,Eric Roberts
74486,tt4372084,Blood Vow,Blood Vow,2018,2018-01-01,"Horror, Thriller",94,USA,6.2,373,100000,6.2,373,6.7,7.0,6.0,Jake Bowman,Victoria Sutton,Jake Bowman
74489,tt4372736,Because of Grácia,Because of Grácia,2017,2017-09-15,"Comedy, Drama, Romance",107,USA,6.3,185,1200000,6.3,185,6.8,9.0,6.3,John Schneider,Tom Simes,John Schneider
74500,tt4374814,Rosie O'Donnell: A Heartfelt Standup,Rosie O'Donnell: A Heartfelt Standup,2015,2015-02-14,Comedy,59,USA,6.0,158,0,6.0,158,5.9,7.0,7.8,Rosie O'Donnell,Dan Chaykin,Rosie O'Donnell
74504,tt4375268,Enclosure,Enclosure,2016,2017-02-03,"Drama, Horror, Thriller",100,USA,4.1,1354,0,4.1,1354,4.4,4.0,4.2,Fiona Dourif,Patrick Rea,Fiona Dourif
74514,tt4379480,Sickle,Sickle,2015,2015-03-28,Horror,89,USA,4.7,137,0,4.7,137,5.6,6.0,4.4,Steven Joseph Adams,Forris Day Jr.,Steven Joseph Adams
74518,tt4381048,Nightmare on Elmo's Street,Nightmare on Elmo's Street,2015,2015-06-01,"Comedy, Horror",124,USA,3.1,110,0,3.1,110,4.0,3.0,2.5,Scarlett Storm,Bill Zebub,Scarlett Storm
74519,tt4381236,The Greasy Strangler,The Greasy Strangler,2016,2016-10-07,"Comedy, Horror",93,USA,5.7,6368,0,5.7,6368,5.9,6.0,5.8,Michael St. Michaels,Jim Hosking,Michael St. Michaels
74521,tt4382376,Lost Cat Corona,Lost Cat Corona,2017,2017-02-24,Comedy,85,USA,4.6,324,0,4.6,324,5.2,5.0,5.2,Sean Young,Anthony Tarsitano,Sean Young
74522,tt4382824,"Io, Dio e Bin Laden",Army of One,2016,2018-07-25,"Biography, Comedy",92,USA,5.1,6464,0,5.1,6464,5.1,5.0,5.2,Nicolas Cage,Larry Charles,Nicolas Cage
74531,tt4385888,Le donne della mia vita,20th Century Women,2016,2017-01-20,"Comedy, Drama",119,USA,7.3,38690,7000000,7.3,38690,7.4,8.0,7.3,Annette Bening,Mike Mills,Annette Bening
74532,tt4385944,My Soul to Keep,My Soul to Keep,2019,2019-10-04,Horror,90,USA,5.0,570,0,5.0,570,5.6,5.0,5.3,Parker Smerek,Ajmal Zaheer Ahmad,Parker Smerek
74536,tt4387314,A Christmas Carol,A Christmas Carol,2018,2018-12-16,Fantasy,75,USA,3.8,110,0,3.8,110,4.6,4.0,2.6,Bonnie Wright,David Izatt,Bonnie Wright
74541,tt4392454,Slumlord,Slumlord,2015,2016-04-15,"Crime, Drama, Horror",87,USA,5.1,4676,0,5.1,4676,5.1,5.0,5.2,Neville Archambault,Victor Zarcoff,Neville Archambault
74543,tt4392770,Always Shine,Always Shine,2016,2016-11-25,"Drama, Horror, Mystery",85,USA,5.6,3909,0,5.6,3909,5.6,6.0,5.8,Mackenzie Davis,Sophia Takal,Mackenzie Davis
74545,tt4394034,Neil Stryker and the Tyrant of Time,Neil Stryker and the Tyrant of Time,2017,2017-04-11,"Action, Adventure, Comedy",97,USA,4.0,170,155000,4.0,170,5.4,5.0,4.1,David Ogden Stiers,Rob Taylor,David Ogden Stiers
74546,tt4394104,Comfort,Comfort,2016,2016-03-05,Romance,103,USA,6.4,315,0,6.4,315,7.5,8.0,6.7,Kevin Ashworth,William Lu,Kevin Ashworth
74549,tt4396584,Follow,Follow,2015,2015-09-26,"Horror, Thriller",74,USA,4.8,624,0,4.8,624,5.0,5.0,4.8,Haley Lu Richardson,Owen Egerton,Haley Lu Richardson
74551,tt4396662,Liberty's Secret,Liberty's Secret,2016,2016-10-09,"Comedy, Musical, Romance",95,USA,4.9,353,0,4.9,353,5.7,6.0,5.2,Jaclene Wilk,Andy Kirshner,Jaclene Wilk
74563,tt4400994,The Ballad of Lefty Brown,The Ballad of Lefty Brown,2017,2017-12-15,"Action, Drama, Western",111,USA,6.3,5212,8000000,6.3,5212,6.4,6.0,6.3,Bill Pullman,Jared Moshe,Bill Pullman
74565,tt4401704,Everything Before Us,Everything Before Us,2015,2015-06-03,"Drama, Romance",99,USA,7.0,987,0,7.0,987,7.4,8.0,7.0,Aaron Yoo,Wesley Chan,Aaron Yoo
74570,tt4405860,Dead 7,Dead 7,2016,2016-04-01,"Comedy, Horror, Western",89,USA,3.1,1203,0,3.1,1203,3.8,3.0,3.6,Nick Carter,Danny Roew,Nick Carter
74575,tt4410770,Ma,Ma,2015,2015-09-05,Drama,80,USA,5.8,204,0,5.8,204,6.3,6.0,6.0,Kentucker Audley,Celia Rowlson-Hall,Kentucker Audley
74576,tt4411234,Slice,Slice,2018,2018-09-11,"Comedy, Crime, Fantasy",83,USA,4.6,2555,0,4.6,2555,4.7,5.0,5.1,Zazie Beetz,Austin Vesely,Zazie Beetz
